CDS_ID	KO_ID	Domain	Phylum	Class	Order	Family	Genus	Species
CDS_31256	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31261	K02948	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Rhodopseudomonas_palustris
CDS_31263	K06147	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31268	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31269	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31270	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31274	K11959	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_japonicum
CDS_31277	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium_aquaticum
CDS_31291	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina_agarivorans
CDS_31292	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Fabibacter	Fabibacter_misakiensis
CDS_31294	K00869	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Elizabethkingia	Elizabethkingia_anophelis
CDS_31296	K03386	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas_australica
CDS_31299	K00806	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_31300	<NA>	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	Desulfobacter_curvatus
CDS_31302	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Owenweeksia_hongkongensis
CDS_31305	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Fibrisoma	Fibrisoma_limi
CDS_31306	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31312	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_31314	K01012	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_31315	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31321	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gelidibacter	Gelidibacter_algens
CDS_31328	<NA>	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus_alvei
CDS_31329	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aquimarina	Aquimarina_atlantica
CDS_31331	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31333	K02835	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_31340	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31341	K00117	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Flexithrix	Flexithrix_dorotheae
CDS_31343	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31345	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31347	K06999	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas_elongata
CDS_31348	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31355	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31357	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Aureispira	Aureispira_sp._CCB-QB1
CDS_31358	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31360	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tamlana	Tamlana_agarivorans
CDS_31361	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga_pinensis
CDS_31363	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31364	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_31365	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter_atrinae
CDS_31368	K00615	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria_atlantica
CDS_31373	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter_roseus
CDS_31380	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Algoriphagus	Algoriphagus_marincola
CDS_31383	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31385	K02108	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_31393	K00930	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_31394	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_31395	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_31401	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31402	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_saliperosum
CDS_31406	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31407	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31409	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_31410	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31411	<NA>	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_cereus_group
CDS_31412	K02954	Bacteria	Cyanobacteria	Synechococcales	Prochloraceae	Prochlorococcus	Prochlorococcus_marinus	<NA>
CDS_31413	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31415	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_enshiense
CDS_31416	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_enshiense
CDS_31417	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31418	K03284	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31421	<NA>	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_coagulans
CDS_31423	K07157	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	Kiloniella_laminariae
CDS_31430	K02004	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31432	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31433	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31436	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31448	K00265	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria_mobilis
CDS_31451	K01488	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31452	K02035	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Caldilinea_aerophila
CDS_31453	K16087	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Marivirga	Marivirga_tractuosa
CDS_31456	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga_pinensis
CDS_31457	K01669	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halothermothrix	Halothermothrix_orenii
CDS_31458	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31461	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31466	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31467	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31474	K04564	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_aureus
CDS_31475	K02968	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius	Roseovarius_atlanticus
CDS_31478	K01733	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31479	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Owenweeksia	Owenweeksia_hongkongensis
CDS_31481	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31483	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31487	K01012	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_columnare
CDS_31489	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31490	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Chitinophaga	Chitinophaga_pinensis
CDS_31491	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_31495	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_31496	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31497	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31500	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31502	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31507	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_31508	K02111	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia_coli
CDS_31514	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_31522	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31529	K03563	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter_calcoaceticus/baumannii_complex
CDS_31531	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_31536	K04655	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Runella	Runella_limosa
CDS_31538	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Fabibacter	Fabibacter_misakiensis
CDS_31547	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Candidatus_Phaeomarinobacter	Candidatus_Phaeomarinobacter_ectocarpi
CDS_31548	K07302	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter_antarcticus
CDS_31549	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter_dokdonensis
CDS_31551	K02356	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31553	K04047	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31555	<NA>	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	<NA>
CDS_31557	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31566	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31575	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31576	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31579	K06169	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Haliscomenobacter	Haliscomenobacter_hydrossis
CDS_31581	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_sp._DG25A
CDS_31585	K01256	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31588	<NA>	Bacteria	Cyanobacteria	Synechococcales	Leptolyngbyaceae	Leptolyngbya	Leptolyngbya_valderiana	<NA>
CDS_31589	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31590	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter_sp._AT01-02
CDS_31598	K11942	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_columnare
CDS_31600	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas_cervicalis
CDS_31601	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._KORDI-49	<NA>
CDS_31604	K02112	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	Chryseobacterium_indologenes
CDS_31606	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31608	K04037	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_31611	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31612	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31613	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31621	K01878	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Ruegeria_mobilis
CDS_31627	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Saprospira	Saprospira_grandis
CDS_31628	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31632	K02113	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Aestuariivita	Aestuariivita_atlantica
CDS_31636	K02357	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_31637	K02967	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CB0101	<NA>
CDS_31644	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31650	K01886	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31662	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31663	<NA>	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ahrensia	Ahrensia_sp._R2A130
CDS_31665	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31666	K00666	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia	Jannaschia_aquimarina
CDS_31676	K01673	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31678	<NA>	Bacteria	Cyanobacteria	Pleurocapsales	Hyellaceae	Myxosarcina	Myxosarcina_sp._GI1	<NA>
CDS_31681	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31684	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31685	K02838	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera	Acidisphaera_rubrifaciens
CDS_31690	<NA>	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas_synergistica
CDS_31691	K03086	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	Phycisphaera_mikurensis
CDS_31693	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Asinibacterium	Asinibacterium_sp._OR43
CDS_31697	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31702	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31706	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9902	<NA>
CDS_31707	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31710	K01011	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31711	<NA>	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31712	K03086	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rubinisphaera	Rubinisphaera_brasiliensis
CDS_31717	<NA>	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylotenera	Methylotenera_mobilis
CDS_31720	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31722	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31723	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31724	<NA>	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium_indicum
CDS_31730	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Saprospira	Saprospira_grandis
CDS_31731	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Saprospira	Saprospira_grandis
CDS_31740	K00208	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31743	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31744	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31750	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_31764	K02871	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._BL107	<NA>
CDS_31770	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31772	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Cyanobium	Cyanobium_gracile	<NA>
CDS_31776	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._CC9605	<NA>
CDS_31779	<NA>	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhodonellum	Rhodonellum_psychrophilum
CDS_31785	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31790	K01915	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_japonicum
CDS_31794	K12373	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31797	K11942	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Lewinella	Lewinella_cohaerens
CDS_31801	K00174	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium_japonicum
CDS_31802	<NA>	Bacteria	Cyanobacteria	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus_sp._WH_7805	<NA>
CDS_31805	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31809	<NA>	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Saprospiraceae	Phaeodactylibacter	Phaeodactylibacter_xiamenensis
CDS_31813	K00821	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea	Hoeflea_olei
