CDS_ID	length_bps
CDS_28166	225
CDS_28173	372
CDS_28177	255
CDS_28179	432
CDS_28182	309
CDS_28184	936
CDS_28185	672
CDS_28189	126
CDS_28190	510
CDS_28198	741
CDS_28199	1437
CDS_28201	216
CDS_28202	357
CDS_28204	354
CDS_28205	360
CDS_28207	381
CDS_28210	270
CDS_28211	1488
CDS_28212	234
CDS_28214	366
CDS_28222	201
CDS_28225	93
CDS_28226	846
CDS_28227	627
CDS_28228	900
CDS_28231	273
CDS_28245	378
CDS_28248	339
CDS_28250	291
CDS_28254	294
CDS_28255	405
CDS_28258	318
CDS_28260	489
CDS_28264	948
CDS_28266	273
CDS_28278	204
CDS_28287	711
CDS_28290	243
CDS_28291	369
CDS_28292	657
CDS_28296	303
CDS_28297	1008
CDS_28301	363
CDS_28302	813
CDS_28303	645
CDS_28305	1053
CDS_28306	729
CDS_28307	564
CDS_28308	1215
CDS_28311	156
CDS_28312	237
CDS_28314	273
CDS_28315	87
CDS_28316	219
CDS_28317	297
CDS_28319	240
CDS_28320	120
CDS_28322	237
CDS_28327	528
CDS_28332	582
CDS_28333	246
CDS_28338	234
CDS_28340	273
CDS_28341	231
CDS_28342	330
CDS_28343	279
CDS_28344	318
CDS_28349	195
CDS_28353	384
CDS_28354	480
CDS_28362	270
CDS_28363	261
CDS_28365	420
CDS_28370	252
CDS_28373	201
CDS_28374	342
CDS_28376	522
CDS_28377	234
CDS_28378	276
CDS_28381	216
CDS_28384	228
CDS_28392	276
CDS_28393	270
CDS_28394	465
CDS_28396	420
CDS_28401	303
CDS_28402	666
CDS_28405	231
CDS_28407	249
CDS_28413	249
CDS_28414	231
CDS_28417	381
CDS_28419	222
CDS_28420	354
CDS_28423	279
CDS_28424	372
CDS_28428	285
CDS_28430	219
CDS_28437	276
CDS_28439	237
CDS_28440	219
CDS_28443	246
CDS_28444	414
CDS_28451	525
CDS_28459	174
CDS_28463	252
CDS_28466	420
CDS_28468	348
CDS_28469	423
CDS_28471	204
CDS_28474	342
CDS_28478	204
CDS_28479	216
CDS_28483	270
CDS_28484	252
CDS_28485	444
CDS_28486	306
CDS_28487	300
CDS_28490	435
CDS_28492	222
CDS_28494	273
CDS_28495	174
CDS_28502	492
CDS_28507	507
CDS_28508	261
CDS_28509	198
CDS_28510	540
CDS_28511	492
CDS_28512	345
CDS_28513	132
CDS_28514	249
CDS_28518	297
CDS_28519	237
CDS_28520	222
CDS_28522	207
CDS_28523	255
CDS_28527	255
CDS_28532	198
CDS_28534	234
CDS_28539	219
CDS_28542	219
CDS_28544	204
CDS_28547	234
CDS_28548	246
CDS_28550	234
CDS_28564	243
CDS_28570	252
CDS_28574	261
CDS_28576	201
CDS_28579	234
CDS_28580	243
CDS_28581	201
CDS_28582	105
CDS_28583	87
CDS_28585	309
CDS_28589	285
CDS_28593	201
CDS_28595	276
CDS_28597	231
CDS_28604	288
CDS_28612	102
CDS_28614	189
CDS_28615	222
CDS_28616	276
CDS_28617	243
CDS_28625	282
CDS_28628	165
CDS_28630	204
CDS_28634	279
CDS_28635	243
CDS_28636	258
CDS_28637	255
CDS_28638	240
CDS_28648	207
CDS_28649	207
CDS_28654	135
CDS_28655	312
CDS_28661	210
CDS_28663	243
CDS_28664	264
CDS_28667	264
CDS_28670	216
CDS_28682	270
CDS_28684	147
CDS_28687	207
CDS_28691	222
CDS_28694	273
CDS_28697	312
CDS_28703	246
CDS_28708	273
CDS_28709	207
CDS_28711	381
CDS_28715	207
CDS_28717	207
CDS_28718	189
CDS_28721	222
CDS_28724	207
CDS_28726	231
CDS_28731	168
CDS_28732	255
CDS_28735	225
CDS_28741	270
CDS_28742	189
CDS_28744	204
CDS_28745	204
CDS_28746	252
CDS_28747	270
CDS_28756	357
CDS_28757	318
CDS_28762	249
CDS_28764	465
CDS_28765	207
CDS_28766	351
CDS_28770	204
CDS_28771	300
CDS_28774	306
CDS_28775	294
CDS_28776	210
CDS_28777	375
CDS_28789	213
CDS_28791	90
CDS_28792	189
CDS_28795	228
CDS_28797	384
CDS_28800	237
CDS_28805	162
CDS_28806	153
CDS_28809	276
CDS_28811	213
CDS_28813	252
CDS_28814	237
CDS_28818	198
CDS_28821	273
CDS_28822	204
CDS_28823	261
CDS_28824	267
CDS_28828	258
CDS_28829	147
CDS_28833	243
CDS_28834	264
CDS_28835	309
CDS_28837	282
CDS_28841	258
CDS_28844	108
CDS_28852	243
CDS_28853	273
CDS_28855	270
CDS_28856	90
CDS_28857	267
CDS_28862	135
CDS_28863	111
CDS_28865	168
CDS_28867	408
CDS_28869	342
CDS_28871	219
CDS_28877	255
CDS_28878	228
CDS_28879	339
CDS_28880	315
CDS_28881	300
CDS_28883	219
CDS_28885	201
CDS_28889	156
CDS_28891	225
CDS_28892	228
CDS_28893	267
CDS_28895	459
CDS_28898	198
CDS_28899	222
CDS_28904	207
CDS_28905	309
CDS_28906	243
CDS_28907	282
CDS_28908	390
CDS_28909	267
CDS_28910	285
CDS_28912	240
CDS_28916	294
CDS_28919	219
CDS_28921	381
CDS_28923	231
CDS_28924	279
CDS_28927	213
CDS_28931	426
CDS_28933	456
CDS_28934	366
CDS_28936	270
CDS_28937	441
CDS_28939	381
CDS_28940	606
CDS_28944	486
CDS_28945	423
CDS_28947	243
CDS_28948	375
CDS_28952	237
CDS_28954	222
CDS_28960	234
CDS_28962	885
CDS_28963	465
CDS_28964	300
CDS_28965	201
CDS_28969	234
CDS_28975	237
CDS_28977	588
CDS_28978	465
CDS_28980	267
CDS_28981	321
CDS_28984	978
CDS_28987	183
CDS_28988	657
CDS_28989	339
CDS_28995	435
CDS_28997	363
CDS_28998	414
CDS_28999	411
CDS_29002	309
CDS_29004	204
CDS_29006	657
CDS_29007	402
CDS_29015	240
CDS_29016	225
CDS_29017	363
CDS_29021	543
CDS_29022	267
CDS_29023	387
CDS_29024	198
CDS_29027	315
CDS_29031	246
CDS_29032	462
CDS_29033	303
CDS_29035	303
CDS_29042	354
CDS_29045	252
CDS_29046	225
CDS_29049	402
CDS_29054	291
CDS_29058	456
CDS_29064	780
CDS_29067	408
CDS_29071	234
CDS_29073	315
CDS_29076	1176
CDS_29077	210
CDS_29082	420
CDS_29090	246
CDS_29092	204
CDS_29094	414
CDS_29096	225
CDS_29100	207
CDS_29101	249
CDS_29103	267
CDS_29106	327
CDS_29107	228
CDS_29108	252
CDS_29109	600
CDS_29112	348
CDS_29116	234
CDS_29119	222
CDS_29120	108
CDS_29126	438
CDS_29130	498
CDS_29131	285
CDS_29134	237
CDS_29140	432
CDS_29146	387
CDS_29147	480
CDS_29148	276
CDS_29152	375
CDS_29153	678
CDS_29155	468
CDS_29160	201
CDS_29165	246
CDS_29166	444
CDS_29167	249
CDS_29168	417
CDS_29189	438
CDS_29191	210
CDS_29194	264
CDS_29197	324
CDS_29199	171
CDS_29200	225
CDS_29205	282
CDS_29206	198
CDS_29210	273
CDS_29211	630
CDS_29213	1938
CDS_29215	459
CDS_29216	489
CDS_29218	141
CDS_29219	507
CDS_29220	975
CDS_29222	945
CDS_29224	420
CDS_29228	318
CDS_29230	2229
CDS_29231	264
CDS_29232	519
CDS_29233	672
CDS_29234	447
CDS_29236	1350
CDS_29240	873
CDS_29242	537
CDS_29244	303
CDS_29250	2064
CDS_29251	354
CDS_29252	846
CDS_29255	291
CDS_29260	1167
CDS_29269	480
CDS_29270	156
CDS_29271	474
CDS_29272	339
CDS_29274	1176
CDS_29281	399
CDS_29282	237
CDS_29284	216
CDS_29285	177
CDS_29286	87
CDS_29288	258
CDS_29290	225
CDS_29293	249
CDS_29298	204
CDS_29302	240
CDS_29304	210
CDS_29305	225
CDS_29306	210
CDS_29309	663
CDS_29310	285
CDS_29311	204
CDS_29315	288
CDS_29324	237
CDS_29326	234
CDS_29329	456
CDS_29332	324
CDS_29335	219
CDS_29336	258
CDS_29339	408
CDS_29343	468
CDS_29347	231
CDS_29348	381
CDS_29350	267
CDS_29352	150
CDS_29358	294
CDS_29366	486
CDS_29368	594
CDS_29373	612
CDS_29376	264
CDS_29378	567
CDS_29379	1065
CDS_29380	384
CDS_29381	225
CDS_29382	1197
CDS_29385	393
CDS_29388	333
CDS_29389	1059
CDS_29390	276
CDS_29393	315
CDS_29394	393
CDS_29397	240
CDS_29399	255
CDS_29403	315
CDS_29406	264
CDS_29409	228
CDS_29410	363
CDS_29411	165
CDS_29412	264
CDS_29413	903
CDS_29416	765
CDS_29417	267
CDS_29418	288
CDS_29423	333
CDS_29424	195
CDS_29425	366
CDS_29426	387
CDS_29427	555
CDS_29432	360
CDS_29434	132
CDS_29435	393
CDS_29436	252
CDS_29441	426
CDS_29442	381
CDS_29444	288
CDS_29445	408
CDS_29446	231
CDS_29448	228
CDS_29449	618
CDS_29450	225
CDS_29451	411
CDS_29452	525
CDS_29454	276
CDS_29456	168
CDS_29457	429
CDS_29459	384
CDS_29460	417
CDS_29461	276
CDS_29465	288
CDS_29470	306
CDS_29477	471
CDS_29481	234
CDS_29487	225
CDS_29490	315
CDS_29493	201
CDS_29494	321
CDS_29495	516
CDS_29502	228
CDS_29509	345
CDS_29510	147
CDS_29512	780
CDS_29513	387
CDS_29516	216
CDS_29520	465
CDS_29524	225
CDS_29525	201
CDS_29526	807
CDS_29527	585
CDS_29530	729
CDS_29531	363
CDS_29532	1095
CDS_29533	285
CDS_29538	624
CDS_29540	210
CDS_29541	210
CDS_29542	270
CDS_29543	549
CDS_29551	144
CDS_29552	186
CDS_29554	297
CDS_29560	228
CDS_29562	246
CDS_29565	795
CDS_29566	381
CDS_29569	258
CDS_29570	201
CDS_29572	279
CDS_29578	261
CDS_29579	285
CDS_29582	345
CDS_29586	198
CDS_29587	357
CDS_29589	282
CDS_29591	135
CDS_29593	303
CDS_29596	219
CDS_29599	390
CDS_29601	207
CDS_29606	210
CDS_29608	273
CDS_29611	261
CDS_29614	378
CDS_29616	411
CDS_29617	312
CDS_29623	282
CDS_29624	534
CDS_29625	150
CDS_29626	216
CDS_29628	258
CDS_29629	546
CDS_29630	576
CDS_29631	423
CDS_29632	306
CDS_29633	276
CDS_29634	639
CDS_29636	582
CDS_29637	396
CDS_29638	486
CDS_29641	609
CDS_29642	711
CDS_29644	417
CDS_29645	240
CDS_29646	768
CDS_29648	630
CDS_29653	396
CDS_29658	531
CDS_29659	1128
CDS_29662	1092
CDS_29666	432
CDS_29667	159
CDS_29675	201
CDS_29676	354
CDS_29680	459
CDS_29686	480
CDS_29690	417
CDS_29692	456
CDS_29693	468
CDS_29694	210
CDS_29695	492
CDS_29698	516
CDS_29699	168
CDS_29706	207
CDS_29707	345
CDS_29714	333
CDS_29715	1092
CDS_29724	585
CDS_29725	576
CDS_29739	300
CDS_29744	216
CDS_29748	342
CDS_29751	333
CDS_29752	645
CDS_29753	249
CDS_29759	264
CDS_29761	288
CDS_29763	228
CDS_29766	279
CDS_29767	252
CDS_29770	387
CDS_29773	393
CDS_29776	249
CDS_29777	108
CDS_29779	222
CDS_29780	270
CDS_29784	201
CDS_29788	111
CDS_29789	276
CDS_29797	219
CDS_29800	264
CDS_29807	528
CDS_29808	252
CDS_29811	228
CDS_29814	462
CDS_29818	219
CDS_29819	246
CDS_29820	201
CDS_29821	225
CDS_29824	279
CDS_29828	201
CDS_29833	612
CDS_29834	87
CDS_29847	804
CDS_29848	378
CDS_29849	669
CDS_29850	807
CDS_29854	1320
CDS_29855	216
CDS_29858	1944
CDS_29859	150
CDS_29861	501
CDS_29868	201
CDS_29870	279
CDS_29871	297
CDS_29873	354
CDS_29875	243
CDS_29882	249
CDS_29892	162
CDS_29895	231
CDS_29897	315
CDS_29898	219
CDS_29899	135
CDS_29901	303
CDS_29903	243
CDS_29905	255
CDS_29908	270
CDS_29919	1665
CDS_29924	375
CDS_29927	501
CDS_29928	444
CDS_29940	99
CDS_29951	1077
CDS_29953	165
CDS_29954	189
CDS_29961	681
CDS_29962	588
CDS_29968	1860
CDS_29969	906
CDS_29985	870
CDS_29989	459
CDS_29990	237
CDS_29991	162
CDS_29993	369
CDS_29994	429
CDS_29995	612
CDS_29998	537
CDS_29999	1161
CDS_30006	219
CDS_30012	201
CDS_30013	213
CDS_30014	246
CDS_30017	198
CDS_30023	258
CDS_30024	231
CDS_30025	210
CDS_30026	222
CDS_30029	276
CDS_30035	213
CDS_30038	315
CDS_30041	354
CDS_30042	219
CDS_30045	231
CDS_30047	336
CDS_30050	168
CDS_30053	372
CDS_30057	405
CDS_30060	213
CDS_30061	210
CDS_30066	207
CDS_30068	279
CDS_30069	315
CDS_30082	243
CDS_30088	312
CDS_30094	303
CDS_30095	441
CDS_30097	120
CDS_30099	222
CDS_30100	294
CDS_30103	321
CDS_30107	279
CDS_30109	489
CDS_30110	222
CDS_30111	447
CDS_30115	366
CDS_30117	270
CDS_30118	117
CDS_30124	207
CDS_30128	351
CDS_30129	177
CDS_30131	312
CDS_30134	339
CDS_30136	354
CDS_30143	300
CDS_30148	468
CDS_30149	327
CDS_30150	204
CDS_30152	609
CDS_30154	372
CDS_30155	252
CDS_30156	447
CDS_30158	300
CDS_30160	441
CDS_30164	414
CDS_30166	372
CDS_30167	276
CDS_30169	351
CDS_30171	207
CDS_30175	447
CDS_30179	312
CDS_30183	330
CDS_30184	495
CDS_30186	300
CDS_30190	648
CDS_30192	354
CDS_30200	129
CDS_30201	144
CDS_30202	177
CDS_30203	459
CDS_30206	210
CDS_30214	216
CDS_30221	390
CDS_30222	465
CDS_30229	96
CDS_30231	294
CDS_30233	120
CDS_30237	249
CDS_30242	303
CDS_30243	306
CDS_30247	507
CDS_30253	222
CDS_30254	612
CDS_30255	1101
CDS_30257	234
CDS_30258	237
CDS_30263	555
CDS_30265	405
CDS_30272	525
CDS_30273	180
CDS_30274	804
CDS_30278	201
CDS_30280	228
CDS_30282	213
CDS_30284	267
CDS_30287	255
CDS_30293	213
CDS_30297	204
CDS_30302	285
CDS_30303	297
CDS_30304	123
CDS_30325	387
CDS_30327	372
CDS_30334	426
CDS_30335	573
CDS_30337	864
CDS_30343	285
CDS_30344	405
CDS_30345	186
CDS_30353	528
CDS_30355	555
CDS_30358	534
CDS_30363	351
CDS_30364	345
CDS_30365	150
CDS_30366	390
CDS_30367	345
CDS_30368	528
CDS_30370	831
CDS_30375	567
CDS_30385	354
CDS_30388	243
CDS_30390	405
CDS_30397	417
CDS_30400	414
CDS_30405	324
CDS_30408	276
CDS_30409	279
CDS_30416	564
CDS_30418	393
CDS_30421	561
CDS_30432	321
CDS_30435	234
CDS_30436	1659
CDS_30437	447
CDS_30438	354
CDS_30440	423
CDS_30443	660
CDS_30445	489
CDS_30446	1554
CDS_30450	534
CDS_30452	672
CDS_30453	663
CDS_30454	555
CDS_30456	615
CDS_30460	516
CDS_30461	675
CDS_30467	291
CDS_30468	333
CDS_30471	1029
CDS_30472	162
CDS_30476	336
CDS_30477	216
CDS_30479	396
CDS_30481	240
CDS_30483	231
CDS_30485	267
CDS_30489	285
CDS_30490	432
CDS_30493	750
CDS_30495	456
CDS_30497	531
CDS_30498	261
CDS_30499	459
CDS_30500	243
CDS_30507	249
CDS_30513	318
CDS_30520	255
CDS_30521	240
CDS_30522	156
CDS_30523	423
CDS_30524	222
CDS_30526	201
CDS_30531	228
CDS_30538	831
CDS_30540	213
CDS_30542	231
CDS_30545	768
CDS_30546	126
CDS_30548	201
CDS_30550	237
CDS_30554	348
CDS_30555	243
CDS_30560	384
CDS_30563	930
CDS_30568	285
CDS_30571	351
CDS_30573	951
CDS_30578	513
CDS_30581	234
CDS_30582	636
CDS_30583	540
CDS_30587	363
CDS_30588	708
CDS_30594	159
CDS_30597	1263
CDS_30603	642
CDS_30604	705
CDS_30605	555
CDS_30606	318
CDS_30607	273
CDS_30610	255
CDS_30614	273
CDS_30615	573
CDS_30616	180
CDS_30624	192
CDS_30625	249
CDS_30634	240
CDS_30638	99
CDS_30639	552
CDS_30642	294
CDS_30643	252
CDS_30644	189
CDS_30648	246
CDS_30650	300
CDS_30654	219
CDS_30655	225
CDS_30656	120
CDS_30659	231
CDS_30662	453
CDS_30667	222
CDS_30674	288
CDS_30675	258
CDS_30677	378
CDS_30679	222
CDS_30685	237
CDS_30689	246
CDS_30694	207
CDS_30699	258
CDS_30705	210
CDS_30708	279
CDS_30709	237
CDS_30713	213
CDS_30715	381
CDS_30718	288
CDS_30719	153
CDS_30720	246
CDS_30723	273
CDS_30724	483
CDS_30726	348
CDS_30732	243
CDS_30734	246
CDS_30736	222
CDS_30737	195
CDS_30739	414
CDS_30740	210
CDS_30741	234
CDS_30751	225
CDS_30752	246
CDS_30753	129
CDS_30754	399
CDS_30759	312
CDS_30761	489
CDS_30765	834
CDS_30767	267
CDS_30769	96
CDS_30770	177
CDS_30772	285
CDS_30775	165
CDS_30777	705
CDS_30778	357
CDS_30779	216
CDS_30780	180
CDS_30786	267
CDS_30787	189
CDS_30791	333
CDS_30795	255
CDS_30798	312
CDS_30800	552
CDS_30805	267
CDS_30809	231
CDS_30818	201
CDS_30819	312
CDS_30820	243
CDS_30824	183
CDS_30829	618
CDS_30834	255
CDS_30840	300
CDS_30843	126
CDS_30845	156
CDS_30849	444
CDS_30852	279
CDS_30854	204
CDS_30858	207
CDS_30860	201
CDS_30863	210
CDS_30882	123
CDS_30891	243
CDS_30894	162
CDS_30898	402
CDS_30899	216
CDS_30900	234
CDS_30901	204
CDS_30903	243
CDS_30904	210
CDS_30907	222
CDS_30909	255
CDS_30913	225
CDS_30914	396
CDS_30916	201
CDS_30917	228
CDS_30918	180
CDS_30921	189
CDS_30922	228
CDS_30924	228
CDS_30925	309
CDS_30929	201
CDS_30930	297
CDS_30932	147
CDS_30933	210
CDS_30936	273
CDS_30946	546
CDS_30949	231
CDS_30951	249
CDS_30952	378
CDS_30954	279
CDS_30955	306
CDS_30959	786
CDS_30960	198
CDS_30963	237
CDS_30965	357
CDS_30969	462
CDS_30970	225
CDS_30973	327
CDS_30974	237
CDS_30979	444
CDS_30980	198
CDS_30982	279
CDS_30988	372
CDS_30990	210
CDS_30996	315
CDS_30998	222
CDS_31004	588
CDS_31006	306
CDS_31009	204
CDS_31011	237
CDS_31015	288
CDS_31018	243
CDS_31019	1260
CDS_31025	285
CDS_31028	423
CDS_31030	282
CDS_31034	126
CDS_31035	267
CDS_31036	207
CDS_31040	414
CDS_31042	369
CDS_31043	417
CDS_31049	213
CDS_31051	366
CDS_31054	228
CDS_31055	402
CDS_31059	477
CDS_31064	336
CDS_31065	345
CDS_31069	231
CDS_31071	156
CDS_31072	930
CDS_31075	441
CDS_31081	261
CDS_31086	534
CDS_31087	246
CDS_31095	402
CDS_31100	291
CDS_31104	285
CDS_31105	225
CDS_31106	387
CDS_31107	417
CDS_31108	387
CDS_31109	402
CDS_31111	930
CDS_31115	315
CDS_31116	291
CDS_31117	501
CDS_31118	630
CDS_31119	255
CDS_31125	480
CDS_31126	366
CDS_31128	327
CDS_31133	780
CDS_31135	357
CDS_31141	252
CDS_31143	216
CDS_31146	297
CDS_31147	483
CDS_31148	699
CDS_31149	297
CDS_31150	240
CDS_31153	234
CDS_31155	417
CDS_31159	249
CDS_31160	426
CDS_31164	531
CDS_31173	420
CDS_31176	2739
CDS_31179	690
CDS_31189	381
CDS_31190	372
CDS_31193	219
CDS_31202	381
CDS_31204	291
CDS_31208	342
CDS_31210	339
CDS_31211	276
CDS_31212	87
CDS_31213	447
CDS_31215	369
CDS_31216	210
CDS_31220	255
CDS_31225	264
CDS_31227	753
CDS_31229	213
CDS_31230	330
CDS_31235	369
CDS_31238	237
CDS_31239	528
CDS_31242	417
CDS_31243	303
CDS_31247	216
CDS_31249	207
CDS_31250	231
CDS_31255	327
CDS_31256	408
CDS_31261	321
CDS_31263	312
CDS_31268	120
CDS_31269	261
CDS_31270	318
CDS_31274	222
CDS_31277	213
CDS_31291	198
CDS_31292	216
CDS_31294	282
CDS_31296	201
CDS_31299	180
CDS_31300	243
CDS_31302	267
CDS_31305	252
CDS_31306	216
CDS_31312	501
CDS_31314	261
CDS_31315	204
CDS_31321	348
CDS_31322	123
CDS_31328	636
CDS_31329	306
CDS_31331	1704
CDS_31333	276
CDS_31340	198
CDS_31341	222
CDS_31343	300
CDS_31345	279
CDS_31347	204
CDS_31348	309
CDS_31355	339
CDS_31357	300
CDS_31358	351
CDS_31360	225
CDS_31361	210
CDS_31363	225
CDS_31364	354
CDS_31365	330
CDS_31368	210
CDS_31373	138
CDS_31380	273
CDS_31383	348
CDS_31385	258
CDS_31393	870
CDS_31394	549
CDS_31395	768
CDS_31401	459
CDS_31402	303
CDS_31406	255
CDS_31407	576
CDS_31409	375
CDS_31410	555
CDS_31411	660
CDS_31412	156
CDS_31413	117
CDS_31415	1335
CDS_31416	114
CDS_31417	1245
CDS_31418	558
CDS_31421	339
CDS_31423	141
CDS_31430	339
CDS_31432	873
CDS_31433	336
CDS_31436	303
CDS_31448	219
CDS_31451	411
CDS_31452	591
CDS_31453	267
CDS_31456	366
CDS_31457	510
CDS_31458	135
CDS_31461	213
CDS_31466	141
CDS_31467	294
CDS_31474	237
CDS_31475	267
CDS_31478	654
CDS_31479	294
CDS_31481	264
CDS_31483	279
CDS_31487	258
CDS_31489	453
CDS_31490	516
CDS_31491	504
CDS_31495	312
CDS_31496	546
CDS_31497	684
CDS_31500	258
CDS_31502	303
CDS_31507	345
CDS_31508	399
CDS_31514	576
CDS_31522	228
CDS_31529	159
CDS_31531	264
CDS_31536	324
CDS_31538	306
CDS_31547	1119
CDS_31548	255
CDS_31549	405
CDS_31551	444
CDS_31553	510
CDS_31555	234
CDS_31557	429
CDS_31566	300
CDS_31575	225
CDS_31576	189
CDS_31579	291
CDS_31581	213
CDS_31585	279
CDS_31588	222
CDS_31589	210
CDS_31590	222
CDS_31598	312
CDS_31600	291
CDS_31601	369
CDS_31604	231
CDS_31606	252
CDS_31608	525
CDS_31611	297
CDS_31612	798
CDS_31613	81
CDS_31621	429
CDS_31627	201
CDS_31628	585
CDS_31632	234
CDS_31636	663
CDS_31637	438
CDS_31644	324
CDS_31650	333
CDS_31662	279
CDS_31663	231
CDS_31665	264
CDS_31666	204
CDS_31676	144
CDS_31678	264
CDS_31681	339
CDS_31684	234
CDS_31685	222
CDS_31690	243
CDS_31691	270
CDS_31693	249
CDS_31697	372
CDS_31702	432
CDS_31706	345
CDS_31707	135
CDS_31710	204
CDS_31711	339
CDS_31712	360
CDS_31717	567
CDS_31720	627
CDS_31722	1338
CDS_31723	1311
CDS_31724	651
CDS_31730	195
CDS_31731	324
CDS_31740	804
CDS_31743	300
CDS_31744	1245
CDS_31750	504
CDS_31764	234
CDS_31770	2004
CDS_31772	753
CDS_31776	339
CDS_31779	789
CDS_31785	1044
CDS_31790	408
CDS_31794	831
CDS_31797	273
CDS_31801	633
CDS_31802	327
CDS_31805	495
CDS_31809	267
CDS_31813	213
CDS_31820	453
CDS_31821	279
CDS_31822	390
CDS_31828	705
CDS_31829	213
CDS_31831	297
CDS_31841	198
CDS_31843	204
CDS_31844	429
CDS_31847	201
CDS_31848	288
CDS_31851	213
CDS_31854	393
CDS_31856	249
CDS_31865	633
CDS_31867	207
CDS_31873	414
CDS_31874	357
CDS_31875	360
CDS_31877	213
CDS_31878	216
CDS_31883	324
CDS_31888	351
CDS_31891	213
CDS_31896	306
CDS_31898	258
CDS_31899	201
CDS_31902	255
CDS_31904	159
CDS_31907	219
CDS_31910	246
CDS_31912	219
CDS_31913	189
CDS_31914	141
CDS_31919	375
CDS_31922	483
CDS_31923	483
CDS_31927	693
CDS_31928	471
CDS_31931	240
CDS_31932	579
CDS_31936	684
CDS_31937	960
CDS_31941	1794
CDS_31942	534
CDS_31944	1158
CDS_31945	669
CDS_31946	552
CDS_31954	1131
CDS_31955	429
CDS_31956	654
CDS_31958	915
CDS_31959	420
CDS_31960	375
CDS_31961	324
CDS_31964	1227
CDS_31965	528
CDS_31969	660
CDS_31970	1179
CDS_31981	231
CDS_31986	729
CDS_31987	675
CDS_31990	420
CDS_31992	345
CDS_31993	246
CDS_31996	711
CDS_31997	300
CDS_32005	309
CDS_32010	309
CDS_32012	705
CDS_32018	660
CDS_32021	1017
CDS_32022	525
CDS_32024	2553
CDS_32034	216
CDS_32036	222
CDS_32037	180
CDS_32040	213
CDS_32042	273
CDS_32044	339
CDS_32045	219
CDS_32047	243
CDS_32049	177
CDS_32050	213
CDS_32051	219
CDS_32054	204
CDS_32060	207
CDS_32062	501
CDS_32063	240
CDS_32065	288
CDS_32066	510
CDS_32069	225
CDS_32070	192
CDS_32071	210
CDS_32073	222
CDS_32075	213
CDS_32077	294
CDS_32081	240
CDS_32084	213
CDS_32088	225
CDS_32090	327
CDS_32091	177
CDS_32093	381
CDS_32104	774
CDS_32106	204
CDS_32107	300
CDS_32111	321
CDS_32112	264
CDS_32115	159
CDS_32119	219
CDS_32121	171
CDS_32122	255
CDS_32125	246
CDS_32127	339
CDS_32132	318
CDS_32137	531
CDS_32140	1056
CDS_32144	297
CDS_32150	267
CDS_32151	564
CDS_32155	369
CDS_32158	195
CDS_32159	117
CDS_32173	276
CDS_32178	273
CDS_32190	360
CDS_32198	213
CDS_32202	396
CDS_32206	420
CDS_32208	264
CDS_32211	222
CDS_32213	318
CDS_32215	735
CDS_32219	264
CDS_32223	162
CDS_32224	201
CDS_32227	237
CDS_32234	318
CDS_32235	429
CDS_32238	141
CDS_32244	303
CDS_32245	261
CDS_32246	432
CDS_32248	186
CDS_32249	396
CDS_32250	381
CDS_32251	273
CDS_32254	432
CDS_32257	249
CDS_32262	522
CDS_32266	570
CDS_32267	339
CDS_32269	201
CDS_32272	207
CDS_32273	501
CDS_32279	213
CDS_32280	639
CDS_32281	216
CDS_32286	246
CDS_32288	264
CDS_32291	477
CDS_32295	201
CDS_32299	201
CDS_32300	1080
CDS_32301	978
CDS_32303	636
CDS_32304	381
CDS_32305	795
CDS_32307	336
CDS_32308	624
CDS_32312	204
CDS_32313	228
CDS_32314	372
CDS_32316	558
CDS_32317	294
CDS_32318	768
CDS_32319	501
CDS_32320	141
CDS_32324	519
CDS_32325	261
CDS_32326	423
CDS_32333	987
CDS_32335	456
CDS_32336	207
CDS_32341	504
CDS_32342	1053
CDS_32343	1053
CDS_32344	858
CDS_32345	633
CDS_32348	438
CDS_32353	198
CDS_32360	816
CDS_32363	114
CDS_32364	723
CDS_32365	162
CDS_32367	459
CDS_32369	258
CDS_32371	327
CDS_32376	588
CDS_32380	243
CDS_32383	894
CDS_32384	384
CDS_32386	327
CDS_32394	333
CDS_32396	216
CDS_32399	276
CDS_32402	243
CDS_32407	414
CDS_32408	276
CDS_32414	246
CDS_32415	228
CDS_32418	204
CDS_32419	222
CDS_32420	216
CDS_32422	159
CDS_32423	240
CDS_32425	255
CDS_32435	336
CDS_32436	234
CDS_32441	231
CDS_32443	309
CDS_32444	222
CDS_32449	207
CDS_32453	642
CDS_32455	240
CDS_32456	309
CDS_32458	468
CDS_32459	207
CDS_32463	282
CDS_32465	228
CDS_32469	1485
CDS_32470	1038
CDS_32471	252
CDS_32473	411
CDS_32474	849
CDS_32475	624
CDS_32481	453
CDS_32484	258
CDS_32485	777
CDS_32486	945
CDS_32491	282
CDS_32492	162
CDS_32496	252
CDS_32497	315
CDS_32498	204
CDS_32500	225
CDS_32504	162
CDS_32505	315
CDS_32506	210
CDS_32514	180
CDS_32515	441
CDS_32516	264
CDS_32521	267
CDS_32524	234
CDS_32531	174
CDS_32537	282
CDS_32539	366
CDS_32541	321
CDS_32542	585
CDS_32543	276
CDS_32545	234
CDS_32546	186
CDS_32547	126
CDS_32549	384
CDS_32554	228
CDS_32556	219
CDS_32559	261
CDS_32560	201
CDS_32566	126
CDS_32571	354
CDS_32574	360
CDS_32575	87
CDS_32578	411
CDS_32581	276
CDS_32584	270
